path,type,size,permissions,modification_time,user,group,device_id,hard_links,special_device_id,inode,block_size,blocks,flags,generation,access_time,change_time,birth_time
2018_recent/2018-07/19/tweets2018-07-19-16-16.jsonl,file, 187.19M,rwxr-xr-x,2018-07-19T16:00:00Z,datalab1,datalab1,2065,1,0,232980516,4096,383360,0,0,2018-12-20T01:55:25Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/19/tweets2018-07-19-17-00.jsonl,file, 280.05M,rwxr-xr-x,2018-07-19T17:00:00Z,datalab1,datalab1,2065,1,0,232980517,4096,573544,0,0,2018-12-20T01:55:49Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/19/tweets2018-07-19-18-00.jsonl,file, 271.79M,rwxr-xr-x,2018-07-19T18:00:00Z,datalab1,datalab1,2065,1,0,232980518,4096,556632,0,0,2018-12-20T01:55:15Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/19/tweets2018-07-19-19-00.jsonl,file, 236.94M,rwxr-xr-x,2018-07-19T19:00:00Z,datalab1,datalab1,2065,1,0,232980520,4096,485248,0,0,2018-12-20T01:55:40Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/19/tweets2018-07-19-20-00.jsonl,file, 222.7M,rwxr-xr-x,2018-07-19T20:00:00Z,datalab1,datalab1,2065,1,0,232980519,4096,456096,0,0,2018-12-20T01:55:05Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/19/tweets2018-07-19-21-00.jsonl,file, 205.68M,rwxr-xr-x,2018-07-19T21:00:00Z,datalab1,datalab1,2065,1,0,232980521,4096,421240,0,0,2018-12-20T01:55:37Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/19/tweets2018-07-19-22-00.jsonl,file, 204.53M,rwxr-xr-x,2018-07-19T22:00:00Z,datalab1,datalab1,2065,1,0,232980522,4096,418888,0,0,2018-12-20T01:54:56Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/19/tweets2018-07-19-23-00.jsonl,file, 180.19M,rwxr-xr-x,2018-07-19T23:00:00Z,datalab1,datalab1,2065,1,0,232980523,4096,369032,0,0,2018-12-20T01:55:29Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/20/tweets2018-07-20-00-00.jsonl,file, 167.88M,rwxr-xr-x,2018-07-20T00:00:00Z,datalab1,datalab1,2065,1,0,232980592,4096,343816,0,0,2018-12-20T01:56:23Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/20/tweets2018-07-20-01-00.jsonl,file, 163.71M,rwxr-xr-x,2018-07-20T01:00:00Z,datalab1,datalab1,2065,1,0,232980588,4096,335272,0,0,2018-12-20T01:56:40Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/20/tweets2018-07-20-02-00.jsonl,file, 184.74M,rwxr-xr-x,2018-07-20T02:00:00Z,datalab1,datalab1,2065,1,0,232980577,4096,378344,0,0,2018-12-20T01:56:01Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/20/tweets2018-07-20-03-00.jsonl,file, 173.85M,rwxr-xr-x,2018-07-20T03:00:00Z,datalab1,datalab1,2065,1,0,232980589,4096,356048,0,0,2018-12-20T01:55:55Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/20/tweets2018-07-20-04-00.jsonl,file, 161.79M,rwxr-xr-x,2018-07-20T04:00:00Z,datalab1,datalab1,2065,1,0,232980591,4096,331360,0,0,2018-12-20T01:56:07Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/20/tweets2018-07-20-05-00.jsonl,file, 159.52M,rwxr-xr-x,2018-07-20T05:00:00Z,datalab1,datalab1,2065,1,0,232980575,4096,326704,0,0,2018-12-20T01:56:05Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/20/tweets2018-07-20-06-00.jsonl,file, 150.12M,rwxr-xr-x,2018-07-20T06:00:00Z,datalab1,datalab1,2065,1,0,232980594,4096,307440,0,0,2018-12-20T01:56:31Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/20/tweets2018-07-20-07-00.jsonl,file, 145.73M,rwxr-xr-x,2018-07-20T07:00:00Z,datalab1,datalab1,2065,1,0,232980578,4096,298464,0,0,2018-12-20T01:56:29Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/20/tweets2018-07-20-08-00.jsonl,file, 139.04M,rwxr-xr-x,2018-07-20T08:00:00Z,datalab1,datalab1,2065,1,0,232980580,4096,284768,0,0,2018-12-20T01:56:38Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/20/tweets2018-07-20-09-00.jsonl,file, 129.87M,rwxr-xr-x,2018-07-20T09:00:00Z,datalab1,datalab1,2065,1,0,232980593,4096,265968,0,0,2018-12-20T01:56:25Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/20/tweets2018-07-20-10-00.jsonl,file, 124.57M,rwxr-xr-x,2018-07-20T10:00:00Z,datalab1,datalab1,2065,1,0,232980576,4096,255120,0,0,2018-12-20T01:56:11Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/20/tweets2018-07-20-11-00.jsonl,file, 137M,rwxr-xr-x,2018-07-20T11:00:00Z,datalab1,datalab1,2065,1,0,232980579,4096,280592,0,0,2018-12-20T01:56:34Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/20/tweets2018-07-20-12-00.jsonl,file, 163.78M,rwxr-xr-x,2018-07-20T12:00:00Z,datalab1,datalab1,2065,1,0,232980596,4096,335424,0,0,2018-12-20T01:56:20Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/20/tweets2018-07-20-13-00.jsonl,file, 183.86M,rwxr-xr-x,2018-07-20T13:00:00Z,datalab1,datalab1,2065,1,0,232980582,4096,376544,0,0,2018-12-20T01:56:09Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
